"","ParticipantCode","Age","Gender","Round","Offer","Response","Is_anonymous","Other","PrevOffer","PrevResponse","centered_PrevOffer","log_offer","Semantic_distance"
"1","98eku7hk",20,"2","P1.1",33,"Accept","0",4,NA,NA,NA,3.49650756146648,0.865432229252395
"2","wfeh0pi6",50,"1","P1.1",40,"Accept","0",4,NA,NA,NA,3.68887945411394,0.863944570668585
"3","027156c3",21,"1","P1.1",60,"Accept","0",4,NA,NA,NA,4.0943445622221,0.904499261988291
"4","xfea0bma",22,"1","P1.1",50,"Accept","0",4,NA,NA,NA,3.91202300542815,0.915165014448475
"5","ornzkfx7",22,"1","P1.1",40,"Accept","0",4,NA,NA,NA,3.68887945411394,0.858849971800347
"6","1vup6pbh",25,"2","P1.1",50,"Decline","0",4,NA,NA,NA,3.91202300542815,0.775376252866983
"7","579jcdm7",49,"1","P1.1",50,"Accept","0",4,NA,NA,NA,3.91202300542815,0.887151512655478
"8","jpubcjip",50,"1","P1.1",60,"Accept","0",4,NA,NA,NA,4.0943445622221,0.881141270813234
"9","9v4hhlqw",21,"2","P1.1",35,"Accept","0",4,NA,NA,NA,3.55534806148941,0.922931904013141
"10","6fia97r7",20,"2","P1.1",40,"Accept","0",4,NA,NA,NA,3.68887945411394,0.897737798704517
"11","3fvt8cun",21,"2","P1.1",30,"Accept","0",4,NA,NA,NA,3.40119738166216,0.880427159964626
"12","vpzy9ekv",20,"2","P1.1",40,"Decline","0",4,NA,NA,NA,3.68887945411394,0.882345279647738
"13","51puq0c0",26,"2","P1.1",40,"Accept","0",4,NA,NA,NA,3.68887945411394,0.875776426119467
"14","19ta5o5n",23,"2","P1.1",40,"Accept","0",4,NA,NA,NA,3.68887945411394,0.899837114115128
"15","t4di9mzf",21,"2","P1.1",35,"Accept","0",4,NA,NA,NA,3.55534806148941,0.919984692608917
"16","ytmp7lod",21,"2","P1.1",50,"Accept","0",4,NA,NA,NA,3.91202300542815,0.902266839142711
"17","te4gtw5r",52,"2","P1.1",30,"Decline","0",4,NA,NA,NA,3.40119738166216,0.914320919651765
"18","l1318zut",23,"1","P1.1",45,"Accept","0",4,NA,NA,NA,3.80666248977032,0.913013162864756
"19","g5qcynby",22,"1","P1.1",50,"Decline","0",4,NA,NA,NA,3.91202300542815,0.882414489378736
"20","wi5jeew6",25,"2","P1.1",50,"Accept","0",4,NA,NA,NA,3.91202300542815,0.899542476344372
"21","o3hvm7pe",27,"2","P1.1",50,"Accept","0",4,NA,NA,NA,3.91202300542815,0.899967105950831
"22","20ib0rz7",23,"2","P1.1",50,"Accept","0",4,NA,NA,NA,3.91202300542815,0.901213252472161
"23","j6s1nkqt",18,"2","P1.1",25,"Decline","0",4,NA,NA,NA,3.2188758248682,0.713834363591539
"24","kknjqt0t",23,"1","P1.1",10,"Decline","0",4,NA,NA,NA,2.30258509299405,0.929441834104454
"25","o36reyew",22,"1","P1.1",50,"Accept","0",4,NA,NA,NA,3.91202300542815,0.894639463218729
"26","rcce43lu",24,"1","P1.1",30,"Accept","0",4,NA,NA,NA,3.40119738166216,0.87623816378474
"27","98eku7hk",20,"2","P1.2",34,"Decline","0",4,33,"Accept",-17,3.52636052461616,0.865432229252395
"28","wfeh0pi6",50,"1","P1.2",40,"Accept","0",4,40,"Accept",-10,3.68887945411394,0.863944570668585
"29","027156c3",21,"1","P1.2",60,"Decline","0",4,60,"Accept",10,4.0943445622221,0.904499261988291
"30","xfea0bma",22,"1","P1.2",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.915165014448475
"31","ornzkfx7",22,"1","P1.2",40,"Accept","0",4,40,"Accept",-10,3.68887945411394,0.858849971800347
"32","1vup6pbh",25,"2","P1.2",10,"Decline","0",4,50,"Decline",0,2.30258509299405,0.775376252866983
"33","579jcdm7",49,"1","P1.2",100,"Accept","0",4,50,"Accept",0,4.60517018598809,0.887151512655478
"34","jpubcjip",50,"1","P1.2",60,"Accept","0",4,60,"Accept",10,4.0943445622221,0.881141270813234
"35","9v4hhlqw",21,"2","P1.2",34,"Accept","0",4,35,"Accept",-15,3.52636052461616,0.922931904013141
"36","6fia97r7",20,"2","P1.2",40,"Accept","0",4,40,"Accept",-10,3.68887945411394,0.897737798704517
"37","3fvt8cun",21,"2","P1.2",35,"Accept","0",4,30,"Accept",-20,3.55534806148941,0.880427159964626
"38","vpzy9ekv",20,"2","P1.2",50,"Accept","0",4,40,"Decline",-10,3.91202300542815,0.882345279647738
"39","51puq0c0",26,"2","P1.2",41,"Accept","0",4,40,"Accept",-10,3.71357206670431,0.875776426119467
"40","19ta5o5n",23,"2","P1.2",50,"Accept","0",4,40,"Accept",-10,3.91202300542815,0.899837114115128
"41","t4di9mzf",21,"2","P1.2",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.919984692608917
"42","ytmp7lod",21,"2","P1.2",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.902266839142711
"43","te4gtw5r",52,"2","P1.2",40,"Accept","0",4,30,"Decline",-20,3.68887945411394,0.914320919651765
"44","l1318zut",23,"1","P1.2",45,"Decline","0",4,45,"Accept",-5,3.80666248977032,0.913013162864756
"45","g5qcynby",22,"1","P1.2",55,"Accept","0",4,50,"Decline",0,4.00733318523247,0.882414489378736
"46","wi5jeew6",25,"2","P1.2",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.899542476344372
"47","o3hvm7pe",27,"2","P1.2",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.899967105950831
"48","20ib0rz7",23,"2","P1.2",60,"Accept","0",4,50,"Accept",0,4.0943445622221,0.901213252472161
"49","j6s1nkqt",18,"2","P1.2",28,"Decline","0",4,25,"Decline",-25,3.3322045101752,0.713834363591539
"50","kknjqt0t",23,"1","P1.2",20,"Decline","0",4,10,"Decline",-40,2.99573227355399,0.929441834104454
"51","o36reyew",22,"1","P1.2",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.894639463218729
"52","rcce43lu",24,"1","P1.2",30,"Decline","0",4,30,"Accept",-20,3.40119738166216,0.87623816378474
"53","98eku7hk",20,"2","P1.3",32,"Accept","0",4,34,"Decline",-16,3.46573590279973,0.865432229252395
"54","wfeh0pi6",50,"1","P1.3",40,"Accept","0",4,40,"Accept",-10,3.68887945411394,0.863944570668585
"55","027156c3",21,"1","P1.3",55,"Accept","0",4,60,"Decline",10,4.00733318523247,0.904499261988291
"56","xfea0bma",22,"1","P1.3",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.915165014448475
"57","ornzkfx7",22,"1","P1.3",40,"Accept","0",4,40,"Accept",-10,3.68887945411394,0.858849971800347
"58","1vup6pbh",25,"2","P1.3",20,"Decline","0",4,10,"Decline",-40,2.99573227355399,0.775376252866983
"59","579jcdm7",49,"1","P1.3",75,"Accept","0",4,100,"Accept",50,4.31748811353631,0.887151512655478
"60","jpubcjip",50,"1","P1.3",50,"Decline","0",4,60,"Accept",10,3.91202300542815,0.881141270813234
"61","9v4hhlqw",21,"2","P1.3",38,"Accept","0",4,34,"Accept",-16,3.63758615972639,0.922931904013141
"62","6fia97r7",20,"2","P1.3",40,"Accept","0",4,40,"Accept",-10,3.68887945411394,0.897737798704517
"63","3fvt8cun",21,"2","P1.3",0,"Decline","0",4,35,"Accept",-15,-Inf,0.880427159964626
"64","vpzy9ekv",20,"2","P1.3",45,"Decline","0",4,50,"Accept",0,3.80666248977032,0.882345279647738
"65","51puq0c0",26,"2","P1.3",42,"Accept","0",4,41,"Accept",-9,3.73766961828337,0.875776426119467
"66","19ta5o5n",23,"2","P1.3",40,"Decline","0",4,50,"Accept",0,3.68887945411394,0.899837114115128
"67","t4di9mzf",21,"2","P1.3",35,"Decline","0",4,35,"Accept",-15,3.55534806148941,0.919984692608917
"68","ytmp7lod",21,"2","P1.3",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.902266839142711
"69","te4gtw5r",52,"2","P1.3",35,"Accept","0",4,40,"Accept",-10,3.55534806148941,0.914320919651765
"70","l1318zut",23,"1","P1.3",50,"Accept","0",4,45,"Decline",-5,3.91202300542815,0.913013162864756
"71","g5qcynby",22,"1","P1.3",52,"Accept","0",4,55,"Accept",5,3.95124371858143,0.882414489378736
"72","wi5jeew6",25,"2","P1.3",75,"Accept","0",4,50,"Accept",0,4.31748811353631,0.899542476344372
"73","o3hvm7pe",27,"2","P1.3",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.899967105950831
"74","20ib0rz7",23,"2","P1.3",30,"Decline","0",4,60,"Accept",10,3.40119738166216,0.901213252472161
"75","j6s1nkqt",18,"2","P1.3",31,"Accept","0",4,28,"Decline",-22,3.43398720448515,0.713834363591539
"76","kknjqt0t",23,"1","P1.3",30,"Decline","0",4,20,"Decline",-30,3.40119738166216,0.929441834104454
"77","o36reyew",22,"1","P1.3",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.894639463218729
"78","rcce43lu",24,"1","P1.3",30,"Accept","0",4,30,"Decline",-20,3.40119738166216,0.87623816378474
"79","98eku7hk",20,"2","P1.4",22,"Accept","0",4,32,"Accept",-18,3.09104245335832,0.865432229252395
"80","wfeh0pi6",50,"1","P1.4",45,"Accept","0",4,40,"Accept",-10,3.80666248977032,0.863944570668585
"81","027156c3",21,"1","P1.4",55,"Accept","0",4,55,"Accept",5,4.00733318523247,0.904499261988291
"82","xfea0bma",22,"1","P1.4",20,"Accept","0",4,50,"Decline",0,2.99573227355399,0.915165014448475
"83","ornzkfx7",22,"1","P1.4",35,"Decline","0",4,40,"Accept",-10,3.55534806148941,0.858849971800347
"84","1vup6pbh",25,"2","P1.4",50,"Accept","0",4,20,"Decline",-30,3.91202300542815,0.775376252866983
"85","579jcdm7",49,"1","P1.4",100,"Accept","0",4,75,"Accept",25,4.60517018598809,0.887151512655478
"86","jpubcjip",50,"1","P1.4",50,"Accept","0",4,50,"Decline",0,3.91202300542815,0.881141270813234
"87","9v4hhlqw",21,"2","P1.4",39,"Accept","0",4,38,"Accept",-12,3.66356164612965,0.922931904013141
"88","6fia97r7",20,"2","P1.4",40,"Accept","0",4,40,"Accept",-10,3.68887945411394,0.897737798704517
"89","3fvt8cun",21,"2","P1.4",30,"Decline","0",4,0,"Decline",-50,3.40119738166216,0.880427159964626
"90","vpzy9ekv",20,"2","P1.4",50,"Accept","0",4,45,"Decline",-5,3.91202300542815,0.882345279647738
"91","51puq0c0",26,"2","P1.4",43,"Accept","0",4,42,"Accept",-8,3.76120011569356,0.875776426119467
"92","19ta5o5n",23,"2","P1.4",60,"Accept","0",4,40,"Decline",-10,4.0943445622221,0.899837114115128
"93","t4di9mzf",21,"2","P1.4",35,"Accept","0",4,35,"Decline",-15,3.55534806148941,0.919984692608917
"94","ytmp7lod",21,"2","P1.4",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.902266839142711
"95","te4gtw5r",52,"2","P1.4",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.914320919651765
"96","l1318zut",23,"1","P1.4",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.913013162864756
"97","g5qcynby",22,"1","P1.4",50,"Accept","0",4,52,"Accept",2,3.91202300542815,0.882414489378736
"98","wi5jeew6",25,"2","P1.4",50,"Accept","0",4,75,"Accept",25,3.91202300542815,0.899542476344372
"99","o3hvm7pe",27,"2","P1.4",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.899967105950831
"100","20ib0rz7",23,"2","P1.4",25,"Accept","0",4,30,"Decline",-20,3.2188758248682,0.901213252472161
"101","j6s1nkqt",18,"2","P1.4",33,"Accept","0",4,31,"Accept",-19,3.49650756146648,0.713834363591539
"102","kknjqt0t",23,"1","P1.4",40,"Decline","0",4,30,"Decline",-20,3.68887945411394,0.929441834104454
"103","o36reyew",22,"1","P1.4",50,"Accept","0",4,50,"Decline",0,3.91202300542815,0.894639463218729
"104","rcce43lu",24,"1","P1.4",30,"Accept","0",4,30,"Accept",-20,3.40119738166216,0.87623816378474
"105","98eku7hk",20,"2","P1.5",33,"Accept","0",4,22,"Accept",-28,3.49650756146648,0.865432229252395
"106","wfeh0pi6",50,"1","P1.5",45,"Accept","0",4,45,"Accept",-5,3.80666248977032,0.863944570668585
"107","027156c3",21,"1","P1.5",55,"Decline","0",4,55,"Accept",5,4.00733318523247,0.904499261988291
"108","xfea0bma",22,"1","P1.5",30,"Accept","0",4,20,"Accept",-30,3.40119738166216,0.915165014448475
"109","ornzkfx7",22,"1","P1.5",40,"Accept","0",4,35,"Decline",-15,3.68887945411394,0.858849971800347
"110","1vup6pbh",25,"2","P1.5",45,"Decline","0",4,50,"Accept",0,3.80666248977032,0.775376252866983
"111","579jcdm7",49,"1","P1.5",100,"Accept","0",4,100,"Accept",50,4.60517018598809,0.887151512655478
"112","jpubcjip",50,"1","P1.5",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.881141270813234
"113","9v4hhlqw",21,"2","P1.5",40,"Accept","0",4,39,"Accept",-11,3.68887945411394,0.922931904013141
"114","6fia97r7",20,"2","P1.5",40,"Decline","0",4,40,"Accept",-10,3.68887945411394,0.897737798704517
"115","3fvt8cun",21,"2","P1.5",35,"Accept","0",4,30,"Decline",-20,3.55534806148941,0.880427159964626
"116","vpzy9ekv",20,"2","P1.5",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.882345279647738
"117","51puq0c0",26,"2","P1.5",44,"Accept","0",4,43,"Accept",-7,3.78418963391826,0.875776426119467
"118","19ta5o5n",23,"2","P1.5",50,"Accept","0",4,60,"Accept",10,3.91202300542815,0.899837114115128
"119","t4di9mzf",21,"2","P1.5",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.919984692608917
"120","ytmp7lod",21,"2","P1.5",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.902266839142711
"121","te4gtw5r",52,"2","P1.5",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.914320919651765
"122","l1318zut",23,"1","P1.5",50,"Accept","0",4,50,"Decline",0,3.91202300542815,0.913013162864756
"123","g5qcynby",22,"1","P1.5",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.882414489378736
"124","wi5jeew6",25,"2","P1.5",25,"Accept","0",4,50,"Accept",0,3.2188758248682,0.899542476344372
"125","o3hvm7pe",27,"2","P1.5",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.899967105950831
"126","20ib0rz7",23,"2","P1.5",50,"Accept","0",4,25,"Accept",-25,3.91202300542815,0.901213252472161
"127","j6s1nkqt",18,"2","P1.5",35,"Accept","0",4,33,"Accept",-17,3.55534806148941,0.713834363591539
"128","kknjqt0t",23,"1","P1.5",50,"Accept","0",4,40,"Decline",-10,3.91202300542815,0.929441834104454
"129","o36reyew",22,"1","P1.5",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.894639463218729
"130","rcce43lu",24,"1","P1.5",30,"Accept","0",4,30,"Accept",-20,3.40119738166216,0.87623816378474
"131","98eku7hk",20,"2","P1.6",4,"Decline","0",4,33,"Accept",-17,1.38629436111989,0.865432229252395
"132","wfeh0pi6",50,"1","P1.6",45,"Decline","0",4,45,"Accept",-5,3.80666248977032,0.863944570668585
"133","027156c3",21,"1","P1.6",60,"Accept","0",4,55,"Decline",5,4.0943445622221,0.904499261988291
"134","xfea0bma",22,"1","P1.6",40,"Accept","0",4,30,"Accept",-20,3.68887945411394,0.915165014448475
"135","ornzkfx7",22,"1","P1.6",35,"Accept","0",4,40,"Accept",-10,3.55534806148941,0.858849971800347
"136","1vup6pbh",25,"2","P1.6",50,"Accept","0",4,45,"Decline",-5,3.91202300542815,0.775376252866983
"137","579jcdm7",49,"1","P1.6",100,"Accept","0",4,100,"Accept",50,4.60517018598809,0.887151512655478
"138","jpubcjip",50,"1","P1.6",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.881141270813234
"139","9v4hhlqw",21,"2","P1.6",40,"Accept","0",4,40,"Accept",-10,3.68887945411394,0.922931904013141
"140","6fia97r7",20,"2","P1.6",20,"Decline","0",4,40,"Decline",-10,2.99573227355399,0.897737798704517
"141","3fvt8cun",21,"2","P1.6",35,"Decline","0",4,35,"Accept",-15,3.55534806148941,0.880427159964626
"142","vpzy9ekv",20,"2","P1.6",45,"Accept","0",4,50,"Accept",0,3.80666248977032,0.882345279647738
"143","51puq0c0",26,"2","P1.6",45,"Decline","0",4,44,"Accept",-6,3.80666248977032,0.875776426119467
"144","19ta5o5n",23,"2","P1.6",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.899837114115128
"145","t4di9mzf",21,"2","P1.6",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.919984692608917
"146","ytmp7lod",21,"2","P1.6",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.902266839142711
"147","te4gtw5r",52,"2","P1.6",35,"Decline","0",4,35,"Accept",-15,3.55534806148941,0.914320919651765
"148","l1318zut",23,"1","P1.6",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.913013162864756
"149","g5qcynby",22,"1","P1.6",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.882414489378736
"150","wi5jeew6",25,"2","P1.6",50,"Accept","0",4,25,"Accept",-25,3.91202300542815,0.899542476344372
"151","o3hvm7pe",27,"2","P1.6",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.899967105950831
"152","20ib0rz7",23,"2","P1.6",40,"Accept","0",4,50,"Accept",0,3.68887945411394,0.901213252472161
"153","j6s1nkqt",18,"2","P1.6",35,"Decline","0",4,35,"Accept",-15,3.55534806148941,0.713834363591539
"154","kknjqt0t",23,"1","P1.6",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.929441834104454
"155","o36reyew",22,"1","P1.6",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.894639463218729
"156","rcce43lu",24,"1","P1.6",30,"Accept","0",4,30,"Accept",-20,3.40119738166216,0.87623816378474
"157","98eku7hk",20,"2","P1.7",6,"Accept","0",4,4,"Decline",-46,1.79175946922805,0.865432229252395
"158","wfeh0pi6",50,"1","P1.7",50,"Accept","0",4,45,"Decline",-5,3.91202300542815,0.863944570668585
"159","027156c3",21,"1","P1.7",50,"Accept","0",4,60,"Accept",10,3.91202300542815,0.904499261988291
"160","xfea0bma",22,"1","P1.7",45,"Accept","0",4,40,"Accept",-10,3.80666248977032,0.915165014448475
"161","ornzkfx7",22,"1","P1.7",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.858849971800347
"162","1vup6pbh",25,"2","P1.7",55,"Accept","0",4,50,"Accept",0,4.00733318523247,0.775376252866983
"163","579jcdm7",49,"1","P1.7",100,"Accept","0",4,100,"Accept",50,4.60517018598809,0.887151512655478
"164","jpubcjip",50,"1","P1.7",50,"Decline","0",4,50,"Decline",0,3.91202300542815,0.881141270813234
"165","9v4hhlqw",21,"2","P1.7",43,"Accept","0",4,40,"Accept",-10,3.76120011569356,0.922931904013141
"166","6fia97r7",20,"2","P1.7",20,"Accept","0",4,20,"Decline",-30,2.99573227355399,0.897737798704517
"167","3fvt8cun",21,"2","P1.7",40,"Accept","0",4,35,"Decline",-15,3.68887945411394,0.880427159964626
"168","vpzy9ekv",20,"2","P1.7",45,"Decline","0",4,45,"Accept",-5,3.80666248977032,0.882345279647738
"169","51puq0c0",26,"2","P1.7",46,"Accept","0",4,45,"Decline",-5,3.8286413964891,0.875776426119467
"170","19ta5o5n",23,"2","P1.7",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.899837114115128
"171","t4di9mzf",21,"2","P1.7",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.919984692608917
"172","ytmp7lod",21,"2","P1.7",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.902266839142711
"173","te4gtw5r",52,"2","P1.7",45,"Accept","0",4,35,"Decline",-15,3.80666248977032,0.914320919651765
"174","l1318zut",23,"1","P1.7",50,"Accept","0",4,50,"Decline",0,3.91202300542815,0.913013162864756
"175","g5qcynby",22,"1","P1.7",45,"Accept","0",4,50,"Decline",0,3.80666248977032,0.882414489378736
"176","wi5jeew6",25,"2","P1.7",40,"Accept","0",4,50,"Accept",0,3.68887945411394,0.899542476344372
"177","o3hvm7pe",27,"2","P1.7",49,"Accept","0",4,50,"Decline",0,3.89182029811063,0.899967105950831
"178","20ib0rz7",23,"2","P1.7",50,"Decline","0",4,40,"Accept",-10,3.91202300542815,0.901213252472161
"179","j6s1nkqt",18,"2","P1.7",37,"Decline","0",4,35,"Decline",-15,3.61091791264422,0.713834363591539
"180","kknjqt0t",23,"1","P1.7",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.929441834104454
"181","o36reyew",22,"1","P1.7",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.894639463218729
"182","rcce43lu",24,"1","P1.7",30,"Decline","0",4,30,"Accept",-20,3.40119738166216,0.87623816378474
"183","98eku7hk",20,"2","P1.8",8,"Decline","0",4,6,"Accept",-44,2.07944154167984,0.865432229252395
"184","wfeh0pi6",50,"1","P1.8",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.863944570668585
"185","027156c3",21,"1","P1.8",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.904499261988291
"186","xfea0bma",22,"1","P1.8",30,"Accept","0",4,45,"Accept",-5,3.40119738166216,0.915165014448475
"187","ornzkfx7",22,"1","P1.8",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.858849971800347
"188","1vup6pbh",25,"2","P1.8",45,"Accept","0",4,55,"Accept",5,3.80666248977032,0.775376252866983
"189","579jcdm7",49,"1","P1.8",100,"Accept","0",4,100,"Accept",50,4.60517018598809,0.887151512655478
"190","jpubcjip",50,"1","P1.8",50,"Accept","0",4,50,"Decline",0,3.91202300542815,0.881141270813234
"191","9v4hhlqw",21,"2","P1.8",47,"Accept","0",4,43,"Accept",-7,3.85014760171006,0.922931904013141
"192","6fia97r7",20,"2","P1.8",20,"Decline","0",4,20,"Accept",-30,2.99573227355399,0.897737798704517
"193","3fvt8cun",21,"2","P1.8",40,"Decline","0",4,40,"Accept",-10,3.68887945411394,0.880427159964626
"194","vpzy9ekv",20,"2","P1.8",50,"Decline","0",4,45,"Decline",-5,3.91202300542815,0.882345279647738
"195","51puq0c0",26,"2","P1.8",47,"Decline","0",4,46,"Accept",-4,3.85014760171006,0.875776426119467
"196","19ta5o5n",23,"2","P1.8",30,"Decline","0",4,50,"Decline",0,3.40119738166216,0.899837114115128
"197","t4di9mzf",21,"2","P1.8",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.919984692608917
"198","ytmp7lod",21,"2","P1.8",10,"Decline","0",4,50,"Decline",0,2.30258509299405,0.902266839142711
"199","te4gtw5r",52,"2","P1.8",40,"Accept","0",4,45,"Accept",-5,3.68887945411394,0.914320919651765
"200","l1318zut",23,"1","P1.8",45,"Accept","0",4,50,"Accept",0,3.80666248977032,0.913013162864756
"201","g5qcynby",22,"1","P1.8",45,"Accept","0",4,45,"Accept",-5,3.80666248977032,0.882414489378736
"202","wi5jeew6",25,"2","P1.8",55,"Accept","0",4,40,"Accept",-10,4.00733318523247,0.899542476344372
"203","o3hvm7pe",27,"2","P1.8",50,"Accept","0",4,49,"Accept",-1,3.91202300542815,0.899967105950831
"204","20ib0rz7",23,"2","P1.8",15,"Decline","0",4,50,"Decline",0,2.70805020110221,0.901213252472161
"205","j6s1nkqt",18,"2","P1.8",38,"Decline","0",4,37,"Decline",-13,3.63758615972639,0.713834363591539
"206","kknjqt0t",23,"1","P1.8",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.929441834104454
"207","o36reyew",22,"1","P1.8",50,"Accept","0",4,50,"Decline",0,3.91202300542815,0.894639463218729
"208","rcce43lu",24,"1","P1.8",30,"Decline","0",4,30,"Decline",-20,3.40119738166216,0.87623816378474
"209","98eku7hk",20,"2","P1.9",44,"Accept","0",4,8,"Decline",-42,3.78418963391826,0.865432229252395
"210","wfeh0pi6",50,"1","P1.9",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.863944570668585
"211","027156c3",21,"1","P1.9",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.904499261988291
"212","xfea0bma",22,"1","P1.9",40,"Accept","0",4,30,"Accept",-20,3.68887945411394,0.915165014448475
"213","ornzkfx7",22,"1","P1.9",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.858849971800347
"214","1vup6pbh",25,"2","P1.9",70,"Accept","0",4,45,"Accept",-5,4.24849524204936,0.775376252866983
"215","579jcdm7",49,"1","P1.9",100,"Accept","0",4,100,"Accept",50,4.60517018598809,0.887151512655478
"216","jpubcjip",50,"1","P1.9",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.881141270813234
"217","9v4hhlqw",21,"2","P1.9",51,"Accept","0",4,47,"Accept",-3,3.93182563272433,0.922931904013141
"218","6fia97r7",20,"2","P1.9",90,"Accept","0",4,20,"Decline",-30,4.49980967033027,0.897737798704517
"219","3fvt8cun",21,"2","P1.9",30,"Decline","0",4,40,"Decline",-10,3.40119738166216,0.880427159964626
"220","vpzy9ekv",20,"2","P1.9",30,"Accept","0",4,50,"Decline",0,3.40119738166216,0.882345279647738
"221","51puq0c0",26,"2","P1.9",48,"Accept","0",4,47,"Decline",-3,3.87120101090789,0.875776426119467
"222","19ta5o5n",23,"2","P1.9",50,"Accept","0",4,30,"Decline",-20,3.91202300542815,0.899837114115128
"223","t4di9mzf",21,"2","P1.9",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.919984692608917
"224","ytmp7lod",21,"2","P1.9",9,"Decline","0",4,10,"Decline",-40,2.19722457733622,0.902266839142711
"225","te4gtw5r",52,"2","P1.9",40,"Accept","0",4,40,"Accept",-10,3.68887945411394,0.914320919651765
"226","l1318zut",23,"1","P1.9",45,"Accept","0",4,45,"Accept",-5,3.80666248977032,0.913013162864756
"227","g5qcynby",22,"1","P1.9",45,"Accept","0",4,45,"Accept",-5,3.80666248977032,0.882414489378736
"228","wi5jeew6",25,"2","P1.9",40,"Accept","0",4,55,"Accept",5,3.68887945411394,0.899542476344372
"229","o3hvm7pe",27,"2","P1.9",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.899967105950831
"230","20ib0rz7",23,"2","P1.9",20,"Decline","0",4,15,"Decline",-35,2.99573227355399,0.901213252472161
"231","j6s1nkqt",18,"2","P1.9",40,"Accept","0",4,38,"Decline",-12,3.68887945411394,0.713834363591539
"232","kknjqt0t",23,"1","P1.9",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.929441834104454
"233","o36reyew",22,"1","P1.9",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.894639463218729
"234","rcce43lu",24,"1","P1.9",35,"Decline","0",4,30,"Decline",-20,3.55534806148941,0.87623816378474
"235","98eku7hk",20,"2","P1.10",22,"Accept","0",4,44,"Accept",-6,3.09104245335832,0.865432229252395
"236","wfeh0pi6",50,"1","P1.10",50,"Accept","0",4,50,"Accept",0,3.91202300542815,0.863944570668585
"237","027156c3",21,"1","P1.10",50,"Decline","0",4,50,"Accept",0,3.91202300542815,0.904499261988291
"238","xfea0bma",22,"1","P1.10",45,"Accept","0",4,40,"Accept",-10,3.80666248977032,0.915165014448475
"239","ornzkfx7",22,"1","P1.10",35,"Accept","0",4,35,"Accept",-15,3.55534806148941,0.858849971800347
"240","1vup6pbh",25,"2","P1.10",30,"Accept","0",4,70,"Accept",20,3.40119738166216,0.775376252866983
"241","579jcdm7",49,"1","P1.10",100,"Accept","0",4,100,"Accept",50,4.60517018598809,0.887151512655478
"242","jpubcjip",50,"1","P1.10",50,"Accept","0",4,50,"Decline",0,3.91202300542815,0.881141270813234
"243","9v4hhlqw",21,"2","P1.10",55,"Accept","0",4,51,"Accept",1,4.00733318523247,0.922931904013141
